Timestamp,Machine_ID,Process_Stage,Machine_Status,Temperature,Vibration,Pressure,Power_Consumption,Cycle_Time_Sec,Wafer_Count,Operating_Hours,Downtime_Flag,Machine_Efficiency_Pct,Chemical_Flow_Rate,Particle_Count,Breakdown_Risk_Label,Temperature_Uniformity,Gas_Flow,Film_Thickness,Deposition_Rate,Overlay_Error,Exposure_Dose,Etch_Rate,Defect_Count,Ion_Dose,Beam_Current,Heating_Rate,Cooling_Rate,Removal_Rate,Surface_Roughness,Measurement_Deviation,Critical_Dimension,Defect_Density,Yield_Pct,Contact_Resistance,Position_Error,Queue_Time_Sec,Transport_Time_Sec,Date,Machine_Name,Manufacturer,Installation_Date,Days_Since_Maintenance,Maintenance_Interval_Days,Historical_Failure_Count,Maintenance_Risk_Label,Maintenance_Wear_Index,Avg_Material_Stock,Min_Days_of_Stock,Avg_Material_Quality_Pct,False_Data_Flag
2026-01-01 00:00:00,M11,Doping,Running,68.65,1.742,1.284,369.17,43.75,22,519.4,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.77,56.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Ion Implantation System,TEL,2024-06-04,0,60,5,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M12,Thermal,Running,69.55,1.77,2.218,372.56,44.67,18,2159.4,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23,46.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Diffusion Furnace,ASML,2023-12-04,10,90,0,Low,0.1111111111111111,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M13,Thermal,Running,77.79,1.259,2.425,510.18,42.68,29,1737.3,0,98.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.43,52.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,RTP/Annealing System,Applied Materials,2025-02-14,0,30,2,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M14,Planarization,Running,61.39,2.255,2.465,468.76,59.63,17,1070.2,0,98.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.56,48.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,CMP System,KLA,2023-02-19,0,30,5,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M15,Post-Clean,Running,71.54,2.81,1.031,385.09,40.5,18,2947.2,0,100.0,46.66,52.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wafer Cleaning/Strip System,ASML,2020-11-04,7,60,4,Low,0.11666666666666667,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M16,Measurement,Running,77.1,2.39,1.738,374.74,71.97,21,2231.8,0,96.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.16,44.58,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Metrology System,LAM Research,2022-03-21,10,45,5,Low,0.2222222222222222,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M17,Inspection,Running,63.88,1.42,1.209,502.78,78.67,24,1541.4,0,97.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wafer Inspection System,Applied Materials,2021-01-28,14,60,5,Low,0.23333333333333334,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M18,Testing,Running,90.55,2.733,1.846,433.64,33.4,20,2438.4,0,98.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71,49.49,0.0,0.0,0.0,2026-01-01,Wafer Prober,TEL,2022-07-06,11,45,2,Low,0.24444444444444444,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M19,Movement,Running,66.67,2.785,1.846,455.47,37.58,15,864.0,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.07,49.88,0.0,2026-01-01,Wafer Handling Robot,LAM Research,2020-10-29,31,45,2,Low,0.6888888888888889,529.65,5.9,96.31666666666666,
2026-01-01 00:00:00,M20,Logistics,Running,87.37,2.865,2.453,448.91,33.83,17,2537.8,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77,46.82,2026-01-01,Automated Material Handling,TEL,2022-11-27,0,45,5,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M01,Cleaning,Running,75.11,2.824,2.009,414.56,26.36,25,746.2,0,98.6,51.72,41.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wafer Cleaning System,TEL,2022-10-29,35,90,0,Low,0.3888888888888889,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M02,Oxidation,Running,81.93,2.471,1.335,475.94,37.49,20,2372.3,0,99.0,0.0,0.0,0,45.52,54.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Oxidation Furnace,LAM Research,2022-03-08,0,30,1,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M03,Deposition,Running,84.92,1.889,1.857,409.03,30.66,17,550.6,0,99.0,0.0,0.0,0,0.0,0.0,51.64,56.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,CVD System,KLA,2022-04-28,0,30,3,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M04,Deposition,Running,62.1,3.049,1.92,422.22,44.48,17,2208.4,0,98.0,0.0,0.0,0,0.0,0.0,51.68,50.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,PVD System,Applied Materials,2023-11-27,0,30,1,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M05,Deposition,Running,88.2,2.498,1.814,425.92,68.24,26,2743.2,0,100.0,0.0,0.0,0,0.0,0.0,48.37,48.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,ALD System,LAM Research,2021-02-14,0,30,2,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M06,Lithography,Running,65.27,2.653,1.5,375.35,77.99,21,1809.9,0,98.5,0.0,0.0,0,0.0,0.0,0.0,0.0,46.04,53.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Photoresist Coater,KLA,2022-02-08,9,90,3,Low,0.1,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M07,Lithography,Running,65.47,1.889,1.156,451.82,39.1,21,757.7,0,99.5,0.0,0.0,0,0.0,0.0,0.0,0.0,44.87,47.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Lithography Exposure System,LAM Research,2020-07-26,23,30,4,Medium,0.7666666666666667,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M08,Lithography,Running,65.52,2.142,2.275,383.61,31.44,16,1943.1,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54.35,53.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Developer System,KLA,2023-01-28,0,30,1,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M09,Etching,Running,73.23,1.932,2.171,350.79,68.47,12,1050.1,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.71,54.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Plasma Etcher,TEL,2021-03-31,5,60,1,Low,0.08333333333333333,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M10,Etching,Running,78.49,1.426,1.596,477.48,68.48,18,2481.3,0,99.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,52.61,43.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wet Etching System,Applied Materials,2021-11-08,0,30,0,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M11,Doping,Running,67.22,1.659,1.366,356.83,47.06,18,520.4,0,97.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.31,55.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Ion Implantation System,TEL,2024-06-04,0,60,5,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M12,Thermal,Running,69.11,1.662,2.175,384.62,46.1,19,2160.4,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.53,54.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Diffusion Furnace,ASML,2023-12-04,10,90,0,Low,0.1111111111111111,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M13,Thermal,Running,80.01,1.512,2.347,487.3,37.16,26,1738.3,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.82,51.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,RTP/Annealing System,Applied Materials,2025-02-14,0,30,2,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M14,Planarization,Running,64.89,2.131,2.287,453.2,57.03,21,1071.2,0,98.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33,57.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,CMP System,KLA,2023-02-19,0,30,5,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M15,Post-Clean,Running,73.13,3.074,1.003,362.87,38.84,16,2948.2,0,99.8,53.38,48.42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wafer Cleaning/Strip System,ASML,2020-11-04,7,60,4,Low,0.11666666666666667,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M16,Measurement,Running,77.0,2.273,1.942,388.03,80.06,17,2232.8,0,99.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67,49.9,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Metrology System,LAM Research,2022-03-21,10,45,5,Low,0.2222222222222222,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M17,Inspection,Running,64.98,1.489,1.239,478.02,72.25,16,1542.4,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wafer Inspection System,Applied Materials,2021-01-28,14,60,5,Low,0.23333333333333334,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M18,Testing,Running,89.32,2.374,1.801,459.12,36.28,20,2439.4,0,99.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.06,46.98,0.0,0.0,0.0,2026-01-01,Wafer Prober,TEL,2022-07-06,11,45,2,Low,0.24444444444444444,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M19,Movement,Running,65.27,2.406,1.495,450.32,39.1,13,865.0,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.32,54.31,0.0,2026-01-01,Wafer Handling Robot,LAM Research,2020-10-29,31,45,2,Low,0.6888888888888889,529.65,5.9,96.31666666666666,
2026-01-01 01:00:00,M20,Logistics,Running,86.4,2.65,2.408,477.53,33.44,14,2538.8,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.24,52.29,2026-01-01,Automated Material Handling,TEL,2022-11-27,0,45,5,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M01,Cleaning,Running,74.49,2.713,1.953,423.69,33.89,24,747.2,0,100.0,45.8,48.45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wafer Cleaning System,TEL,2022-10-29,35,90,0,Low,0.3888888888888889,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M02,Oxidation,Running,79.31,2.82,1.46,491.99,35.02,26,2373.3,0,99.7,0.0,0.0,0,45.07,54.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Oxidation Furnace,LAM Research,2022-03-08,0,30,1,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M03,Deposition,Running,84.64,2.133,1.709,421.88,37.6,21,551.6,0,98.3,0.0,0.0,0,0.0,0.0,49.76,48.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,CVD System,KLA,2022-04-28,0,30,3,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M04,Deposition,Running,59.51,2.612,1.947,442.12,46.38,19,2209.4,0,100.0,0.0,0.0,0,0.0,0.0,47.33,57.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,PVD System,Applied Materials,2023-11-27,0,30,1,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M05,Deposition,Running,89.27,2.404,1.687,396.12,75.35,19,2744.2,0,97.9,0.0,0.0,0,0.0,0.0,49.31,49.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,ALD System,LAM Research,2021-02-14,0,30,2,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M06,Lithography,Running,66.67,2.723,1.725,387.16,81.89,22,1810.9,0,97.9,0.0,0.0,0,0.0,0.0,0.0,0.0,53.93,50.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Photoresist Coater,KLA,2022-02-08,9,90,3,Low,0.1,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M07,Lithography,Running,68.48,2.226,1.321,451.44,36.17,21,758.7,0,97.1,0.0,0.0,0,0.0,0.0,0.0,0.0,49.41,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Lithography Exposure System,LAM Research,2020-07-26,23,30,4,Medium,0.7666666666666667,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M08,Lithography,Running,61.3,1.702,2.326,390.61,32.44,18,1944.1,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.94,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Developer System,KLA,2023-01-28,0,30,1,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M09,Etching,Running,76.75,1.862,2.291,368.79,65.45,22,1051.1,0,98.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.33,45.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Plasma Etcher,TEL,2021-03-31,5,60,1,Low,0.08333333333333333,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M10,Etching,Running,79.34,1.681,1.525,474.87,74.78,18,2482.3,0,99.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42.19,45.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wet Etching System,Applied Materials,2021-11-08,0,30,0,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M11,Doping,Running,70.2,1.952,1.52,365.71,45.6,18,521.4,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68,60.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Ion Implantation System,TEL,2024-06-04,0,60,5,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M12,Thermal,Running,71.9,1.531,2.043,378.73,38.9,19,2161.4,0,99.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.85,51.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Diffusion Furnace,ASML,2023-12-04,10,90,0,Low,0.1111111111111111,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M13,Thermal,Running,77.6,1.536,2.2,475.3,36.8,22,1739.3,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,52.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,RTP/Annealing System,Applied Materials,2025-02-14,0,30,2,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M14,Planarization,Running,64.73,2.149,2.465,451.61,58.23,19,1072.2,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.92,46.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,CMP System,KLA,2023-02-19,0,30,5,Low,0.0,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M15,Post-Clean,Running,72.46,2.877,1.209,368.44,43.04,17,2949.2,0,99.0,52.54,51.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wafer Cleaning/Strip System,ASML,2020-11-04,7,60,4,Low,0.11666666666666667,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M16,Measurement,Running,78.62,2.28,1.868,385.4,76.02,18,2233.8,0,99.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61,52.9,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01,Metrology System,LAM Research,2022-03-21,10,45,5,Low,0.2222222222222222,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M17,Inspection,Running,64.85,1.406,1.26,501.24,75.48,21,1543.4,0,95.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.81,0.0,0.0,0.0,0.0,0.0,2026-01-01,Wafer Inspection System,Applied Materials,2021-01-28,14,60,5,Low,0.23333333333333334,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M18,Testing,Running,86.07,2.187,1.662,436.45,40.45,16,2440.4,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83,55.02,0.0,0.0,0.0,2026-01-01,Wafer Prober,TEL,2022-07-06,11,45,2,Low,0.24444444444444444,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M19,Movement,Running,64.33,2.773,1.596,442.68,36.72,14,866.0,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.04,47.56,0.0,2026-01-01,Wafer Handling Robot,LAM Research,2020-10-29,31,45,2,Low,0.6888888888888889,529.65,5.9,96.31666666666666,
2026-01-01 02:00:00,M20,Logistics,Running,84.63,2.85,2.206,471.72,38.8,19,2539.8,0,97.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.12,51.07,2026-01-01,Automated Material Handling,TEL,2022-11-27,0,45,5,Low,0.0,529.65,5.9,96.31666666666666,
